,RM12/0002,RM12/0003,RM12/0005,RM12/0008,RM12/0012,Year,Month,Time,Group Description,Average_price,PNGASEUUSDM_1,POILBREUSDM_1,PPOILUSDM_1,WPU0652013A_1,Electricity_1,PNGASEUUSDM_2,POILBREUSDM_2,PPOILUSDM_2,WPU0652013A_2,Electricity_2,PNGASEUUSDM_3,POILBREUSDM_3,PPOILUSDM_3,WPU0652013A_3,Electricity_3,PNGASEUUSDM_4,POILBREUSDM_4,PPOILUSDM_4,WPU0652013A_4,Electricity_4,PNGASEUUSDM_5,POILBREUSDM_5,PPOILUSDM_5,WPU0652013A_5,Electricity_5,PNGASEUUSDM_6,POILBREUSDM_6,PPOILUSDM_6,WPU0652013A_6,Electricity_6,PNGASEUUSDM_7,POILBREUSDM_7,PPOILUSDM_7,WPU0652013A_7,Electricity_7,PNGASEUUSDM_8,POILBREUSDM_8,PPOILUSDM_8,WPU0652013A_8,Electricity_8,PNGASEUUSDM_9,POILBREUSDM_9,PPOILUSDM_9,WPU0652013A_9,Electricity_9,PNGASEUUSDM_10,POILBREUSDM_10,PPOILUSDM_10,WPU0652013A_10,Electricity_10,PNGASEUUSDM_11,POILBREUSDM_11,PPOILUSDM_11,WPU0652013A_11,Electricity_11,PNGASEUUSDM_12,POILBREUSDM_12,PPOILUSDM_12,WPU0652013A_12,Electricity_12,AR_1,AR_2,AR_3,AR_4,AR_5,AR_6,AR_7,AR_8,AR_9,AR_10,AR_11,AR_12
2,False,False,True,False,False,2016,1,2016-01-29,non-ionic surfactant,1.63,5.81,38.5252173913043,520.602567605653,92.7,48.38,5.87,45.0952380952381,503.163620012229,89.9,49.75,6.01,48.9063636363636,530.246639789742,91.5,49.48,6.49,48.0304545454545,483.487307650792,95.0,53.37,6.66,47.5338095238095,484.677591320546,94.0,38.8,6.68,56.8295652173913,575.682129641201,96.5,35.35,7.3,62.62,606.404488474595,102.4,41.41,7.37,65.1938095238095,601.396540199212,102.9,42.56,7.39,59.8263636363636,591.787920473602,101.5,45.3,9.29,56.5245454545454,607.654865340564,100.1,43.95,9.29,58.254,634.378125181584,102.1,52.31,9.5,48.9331818181818,641.597233169228,101.8,56.88,1.6499999999999997,1.6499999999999997,1.65,1.65,1.65,1.5499999999999998,1.4499999999999995,1.45,1.38,1.42,1.42,1.4066666666666665
3,False,True,False,False,False,2016,1,2016-01-31,non-ionic surfactant,1.142,5.81,38.5252173913043,520.602567605653,92.7,48.38,5.87,45.0952380952381,503.163620012229,89.9,49.75,6.01,48.9063636363636,530.246639789742,91.5,49.48,6.49,48.0304545454545,483.487307650792,95.0,53.37,6.66,47.5338095238095,484.677591320546,94.0,38.8,6.68,56.8295652173913,575.682129641201,96.5,35.35,7.3,62.62,606.404488474595,102.4,41.41,7.37,65.1938095238095,601.396540199212,102.9,42.56,7.39,59.8263636363636,591.787920473602,101.5,45.3,9.29,56.5245454545454,607.654865340564,100.1,43.95,9.29,58.254,634.378125181584,102.1,52.31,9.5,48.9331818181818,641.597233169228,101.8,56.88,1.06,1.08575,1.2,1.2722222222222221,1.2,1.3499999999999999,1.2433333333333332,1.275,1.4,1.1542857142857144,1.2242857142857144,1.1514285714285712
4,False,False,True,False,False,2016,2,2016-02-29,non-ionic surfactant,1.63,5.09,32.0452380952381,531.619442572607,90.6,41.42,5.81,38.5252173913043,520.602567605653,92.7,48.38,5.87,45.0952380952381,503.163620012229,89.9,49.75,6.01,48.9063636363636,530.246639789742,91.5,49.48,6.49,48.0304545454545,483.487307650792,95.0,53.37,6.66,47.5338095238095,484.677591320546,94.0,38.8,6.68,56.8295652173913,575.682129641201,96.5,35.35,7.3,62.62,606.404488474595,102.4,41.41,7.37,65.1938095238095,601.396540199212,102.9,42.56,7.39,59.8263636363636,591.787920473602,101.5,45.3,9.29,56.5245454545454,607.654865340564,100.1,43.95,9.29,58.254,634.378125181584,102.1,52.31,1.63,1.6499999999999997,1.6499999999999997,1.65,1.65,1.65,1.5499999999999998,1.4499999999999995,1.45,1.38,1.42,1.42
5,False,True,False,False,False,2016,2,2016-02-29,non-ionic surfactant,1.038909090909091,5.09,32.0452380952381,531.619442572607,90.6,41.42,5.81,38.5252173913043,520.602567605653,92.7,48.38,5.87,45.0952380952381,503.163620012229,89.9,49.75,6.01,48.9063636363636,530.246639789742,91.5,49.48,6.49,48.0304545454545,483.487307650792,95.0,53.37,6.66,47.5338095238095,484.677591320546,94.0,38.8,6.68,56.8295652173913,575.682129641201,96.5,35.35,7.3,62.62,606.404488474595,102.4,41.41,7.37,65.1938095238095,601.396540199212,102.9,42.56,7.39,59.8263636363636,591.787920473602,101.5,45.3,9.29,56.5245454545454,607.654865340564,100.1,43.95,9.29,58.254,634.378125181584,102.1,52.31,1.142,1.06,1.08575,1.2,1.2722222222222221,1.2,1.3499999999999999,1.2433333333333332,1.275,1.4,1.1542857142857144,1.2242857142857144
6,False,False,True,False,False,2016,3,2016-03-31,non-ionic surfactant,1.63,4.79,33.762380952381,595.900683226908,84.7,38.14,5.09,32.0452380952381,531.619442572607,90.6,41.42,5.81,38.5252173913043,520.602567605653,92.7,48.38,5.87,45.0952380952381,503.163620012229,89.9,49.75,6.01,48.9063636363636,530.246639789742,91.5,49.48,6.49,48.0304545454545,483.487307650792,95.0,53.37,6.66,47.5338095238095,484.677591320546,94.0,38.8,6.68,56.8295652173913,575.682129641201,96.5,35.35,7.3,62.62,606.404488474595,102.4,41.41,7.37,65.1938095238095,601.396540199212,102.9,42.56,7.39,59.8263636363636,591.787920473602,101.5,45.3,9.29,56.5245454545454,607.654865340564,100.1,43.95,1.63,1.63,1.6499999999999997,1.6499999999999997,1.65,1.65,1.65,1.5499999999999998,1.4499999999999995,1.45,1.38,1.42
7,False,True,False,False,False,2016,3,2016-03-31,non-ionic surfactant,1.0171428571428571,4.79,33.762380952381,595.900683226908,84.7,38.14,5.09,32.0452380952381,531.619442572607,90.6,41.42,5.81,38.5252173913043,520.602567605653,92.7,48.38,5.87,45.0952380952381,503.163620012229,89.9,49.75,6.01,48.9063636363636,530.246639789742,91.5,49.48,6.49,48.0304545454545,483.487307650792,95.0,53.37,6.66,47.5338095238095,484.677591320546,94.0,38.8,6.68,56.8295652173913,575.682129641201,96.5,35.35,7.3,62.62,606.404488474595,102.4,41.41,7.37,65.1938095238095,601.396540199212,102.9,42.56,7.39,59.8263636363636,591.787920473602,101.5,45.3,9.29,56.5245454545454,607.654865340564,100.1,43.95,1.038909090909091,1.142,1.06,1.08575,1.2,1.2722222222222221,1.2,1.3499999999999999,1.2433333333333332,1.275,1.4,1.1542857142857144
8,False,False,True,False,False,2016,4,2016-04-30,non-ionic surfactant,1.63,4.09,39.7921739130435,633.067782763729,83.8,28.95,4.79,33.762380952381,595.900683226908,84.7,38.14,5.09,32.0452380952381,531.619442572607,90.6,41.42,5.81,38.5252173913043,520.602567605653,92.7,48.38,5.87,45.0952380952381,503.163620012229,89.9,49.75,6.01,48.9063636363636,530.246639789742,91.5,49.48,6.49,48.0304545454545,483.487307650792,95.0,53.37,6.66,47.5338095238095,484.677591320546,94.0,38.8,6.68,56.8295652173913,575.682129641201,96.5,35.35,7.3,62.62,606.404488474595,102.4,41.41,7.37,65.1938095238095,601.396540199212,102.9,42.56,7.39,59.8263636363636,591.787920473602,101.5,45.3,1.63,1.63,1.63,1.6499999999999997,1.6499999999999997,1.65,1.65,1.65,1.5499999999999998,1.4499999999999995,1.45,1.38
9,False,True,False,False,False,2016,4,2016-04-30,non-ionic surfactant,1.0488888888888888,4.09,39.7921739130435,633.067782763729,83.8,28.95,4.79,33.762380952381,595.900683226908,84.7,38.14,5.09,32.0452380952381,531.619442572607,90.6,41.42,5.81,38.5252173913043,520.602567605653,92.7,48.38,5.87,45.0952380952381,503.163620012229,89.9,49.75,6.01,48.9063636363636,530.246639789742,91.5,49.48,6.49,48.0304545454545,483.487307650792,95.0,53.37,6.66,47.5338095238095,484.677591320546,94.0,38.8,6.68,56.8295652173913,575.682129641201,96.5,35.35,7.3,62.62,606.404488474595,102.4,41.41,7.37,65.1938095238095,601.396540199212,102.9,42.56,7.39,59.8263636363636,591.787920473602,101.5,45.3,1.0171428571428571,1.038909090909091,1.142,1.06,1.08575,1.2,1.2722222222222221,1.2,1.3499999999999999,1.2433333333333332,1.275,1.4
10,False,False,True,False,False,2016,5,2016-05-31,non-ionic surfactant,1.652500324593225,4.02,43.3304761904762,680.375486749158,85.7,25.25,4.09,39.7921739130435,633.067782763729,83.8,28.95,4.79,33.762380952381,595.900683226908,84.7,38.14,5.09,32.0452380952381,531.619442572607,90.6,41.42,5.81,38.5252173913043,520.602567605653,92.7,48.38,5.87,45.0952380952381,503.163620012229,89.9,49.75,6.01,48.9063636363636,530.246639789742,91.5,49.48,6.49,48.0304545454545,483.487307650792,95.0,53.37,6.66,47.5338095238095,484.677591320546,94.0,38.8,6.68,56.8295652173913,575.682129641201,96.5,35.35,7.3,62.62,606.404488474595,102.4,41.41,7.37,65.1938095238095,601.396540199212,102.9,42.56,1.63,1.63,1.63,1.63,1.6499999999999997,1.6499999999999997,1.65,1.65,1.65,1.5499999999999998,1.4499999999999995,1.45
11,False,True,False,False,False,2016,5,2016-05-31,non-ionic surfactant,1.051875,4.02,43.3304761904762,680.375486749158,85.7,25.25,4.09,39.7921739130435,633.067782763729,83.8,28.95,4.79,33.762380952381,595.900683226908,84.7,38.14,5.09,32.0452380952381,531.619442572607,90.6,41.42,5.81,38.5252173913043,520.602567605653,92.7,48.38,5.87,45.0952380952381,503.163620012229,89.9,49.75,6.01,48.9063636363636,530.246639789742,91.5,49.48,6.49,48.0304545454545,483.487307650792,95.0,53.37,6.66,47.5338095238095,484.677591320546,94.0,38.8,6.68,56.8295652173913,575.682129641201,96.5,35.35,7.3,62.62,606.404488474595,102.4,41.41,7.37,65.1938095238095,601.396540199212,102.9,42.56,1.0488888888888888,1.0171428571428571,1.038909090909091,1.142,1.06,1.08575,1.2,1.2722222222222221,1.2,1.3499999999999999,1.2433333333333332,1.275
12,False,False,True,False,False,2016,6,2016-06-30,non-ionic surfactant,1.720666037093225,3.99,47.735,644.564789449039,83.9,23.64,4.02,43.3304761904762,680.375486749158,85.7,25.25,4.09,39.7921739130435,633.067782763729,83.8,28.95,4.79,33.762380952381,595.900683226908,84.7,38.14,5.09,32.0452380952381,531.619442572607,90.6,41.42,5.81,38.5252173913043,520.602567605653,92.7,48.38,5.87,45.0952380952381,503.163620012229,89.9,49.75,6.01,48.9063636363636,530.246639789742,91.5,49.48,6.49,48.0304545454545,483.487307650792,95.0,53.37,6.66,47.5338095238095,484.677591320546,94.0,38.8,6.68,56.8295652173913,575.682129641201,96.5,35.35,7.3,62.62,606.404488474595,102.4,41.41,1.652500324593225,1.63,1.63,1.63,1.63,1.6499999999999997,1.6499999999999997,1.65,1.65,1.65,1.5499999999999998,1.4499999999999995
13,False,True,False,False,False,2016,6,2016-06-30,non-ionic surfactant,1.0996667275803804,3.99,47.735,644.564789449039,83.9,23.64,4.02,43.3304761904762,680.375486749158,85.7,25.25,4.09,39.7921739130435,633.067782763729,83.8,28.95,4.79,33.762380952381,595.900683226908,84.7,38.14,5.09,32.0452380952381,531.619442572607,90.6,41.42,5.81,38.5252173913043,520.602567605653,92.7,48.38,5.87,45.0952380952381,503.163620012229,89.9,49.75,6.01,48.9063636363636,530.246639789742,91.5,49.48,6.49,48.0304545454545,483.487307650792,95.0,53.37,6.66,47.5338095238095,484.677591320546,94.0,38.8,6.68,56.8295652173913,575.682129641201,96.5,35.35,7.3,62.62,606.404488474595,102.4,41.41,1.051875,1.0488888888888888,1.0171428571428571,1.038909090909091,1.142,1.06,1.08575,1.2,1.2722222222222221,1.2,1.3499999999999999,1.2433333333333332
14,False,False,True,False,False,2016,7,2016-07-29,non-ionic surfactant,1.6637504868898376,4.04,49.8772727272727,618.453034128718,82.4,24.61,3.99,47.735,644.564789449039,83.9,23.64,4.02,43.3304761904762,680.375486749158,85.7,25.25,4.09,39.7921739130435,633.067782763729,83.8,28.95,4.79,33.762380952381,595.900683226908,84.7,38.14,5.09,32.0452380952381,531.619442572607,90.6,41.42,5.81,38.5252173913043,520.602567605653,92.7,48.38,5.87,45.0952380952381,503.163620012229,89.9,49.75,6.01,48.9063636363636,530.246639789742,91.5,49.48,6.49,48.0304545454545,483.487307650792,95.0,53.37,6.66,47.5338095238095,484.677591320546,94.0,38.8,6.68,56.8295652173913,575.682129641201,96.5,35.35,1.720666037093225,1.652500324593225,1.63,1.63,1.63,1.63,1.6499999999999997,1.6499999999999997,1.65,1.65,1.65,1.5499999999999998
15,False,True,False,False,False,2016,7,2016-07-31,non-ionic surfactant,1.1777778607186138,4.04,49.8772727272727,618.453034128718,82.4,24.61,3.99,47.735,644.564789449039,83.9,23.64,4.02,43.3304761904762,680.375486749158,85.7,25.25,4.09,39.7921739130435,633.067782763729,83.8,28.95,4.79,33.762380952381,595.900683226908,84.7,38.14,5.09,32.0452380952381,531.619442572607,90.6,41.42,5.81,38.5252173913043,520.602567605653,92.7,48.38,5.87,45.0952380952381,503.163620012229,89.9,49.75,6.01,48.9063636363636,530.246639789742,91.5,49.48,6.49,48.0304545454545,483.487307650792,95.0,53.37,6.66,47.5338095238095,484.677591320546,94.0,38.8,6.68,56.8295652173913,575.682129641201,96.5,35.35,1.0996667275803804,1.051875,1.0488888888888888,1.0171428571428571,1.038909090909091,1.142,1.06,1.08575,1.2,1.2722222222222221,1.2,1.3499999999999999
16,False,False,True,False,False,2016,8,2016-08-31,non-ionic surfactant,1.6600004327909668,4.3,46.5985714285714,584.190132904984,76.3,26.04,4.04,49.8772727272727,618.453034128718,82.4,24.61,3.99,47.735,644.564789449039,83.9,23.64,4.02,43.3304761904762,680.375486749158,85.7,25.25,4.09,39.7921739130435,633.067782763729,83.8,28.95,4.79,33.762380952381,595.900683226908,84.7,38.14,5.09,32.0452380952381,531.619442572607,90.6,41.42,5.81,38.5252173913043,520.602567605653,92.7,48.38,5.87,45.0952380952381,503.163620012229,89.9,49.75,6.01,48.9063636363636,530.246639789742,91.5,49.48,6.49,48.0304545454545,483.487307650792,95.0,53.37,6.66,47.5338095238095,484.677591320546,94.0,38.8,1.6637504868898376,1.720666037093225,1.652500324593225,1.63,1.63,1.63,1.63,1.6499999999999997,1.6499999999999997,1.65,1.65,1.65
17,False,True,False,False,False,2016,8,2016-08-31,non-ionic surfactant,1.1232727951334114,4.3,46.5985714285714,584.190132904984,76.3,26.04,4.04,49.8772727272727,618.453034128718,82.4,24.61,3.99,47.735,644.564789449039,83.9,23.64,4.02,43.3304761904762,680.375486749158,85.7,25.25,4.09,39.7921739130435,633.067782763729,83.8,28.95,4.79,33.762380952381,595.900683226908,84.7,38.14,5.09,32.0452380952381,531.619442572607,90.6,41.42,5.81,38.5252173913043,520.602567605653,92.7,48.38,5.87,45.0952380952381,503.163620012229,89.9,49.75,6.01,48.9063636363636,530.246639789742,91.5,49.48,6.49,48.0304545454545,483.487307650792,95.0,53.37,6.66,47.5338095238095,484.677591320546,94.0,38.8,1.1777778607186138,1.0996667275803804,1.051875,1.0488888888888888,1.0171428571428571,1.038909090909091,1.142,1.06,1.08575,1.2,1.2722222222222221,1.2
18,False,False,True,False,False,2016,9,2016-09-30,non-ionic surfactant,1.707564054755935,4.25,47.0521739130435,664.377119626144,70.4,26.62,4.3,46.5985714285714,584.190132904984,76.3,26.04,4.04,49.8772727272727,618.453034128718,82.4,24.61,3.99,47.735,644.564789449039,83.9,23.64,4.02,43.3304761904762,680.375486749158,85.7,25.25,4.09,39.7921739130435,633.067782763729,83.8,28.95,4.79,33.762380952381,595.900683226908,84.7,38.14,5.09,32.0452380952381,531.619442572607,90.6,41.42,5.81,38.5252173913043,520.602567605653,92.7,48.38,5.87,45.0952380952381,503.163620012229,89.9,49.75,6.01,48.9063636363636,530.246639789742,91.5,49.48,6.49,48.0304545454545,483.487307650792,95.0,53.37,1.6600004327909668,1.6637504868898376,1.720666037093225,1.652500324593225,1.63,1.63,1.63,1.63,1.6499999999999997,1.6499999999999997,1.65,1.65
19,False,True,False,False,False,2016,9,2016-09-30,non-ionic surfactant,1.1670000746467522,4.25,47.0521739130435,664.377119626144,70.4,26.62,4.3,46.5985714285714,584.190132904984,76.3,26.04,4.04,49.8772727272727,618.453034128718,82.4,24.61,3.99,47.735,644.564789449039,83.9,23.64,4.02,43.3304761904762,680.375486749158,85.7,25.25,4.09,39.7921739130435,633.067782763729,83.8,28.95,4.79,33.762380952381,595.900683226908,84.7,38.14,5.09,32.0452380952381,531.619442572607,90.6,41.42,5.81,38.5252173913043,520.602567605653,92.7,48.38,5.87,45.0952380952381,503.163620012229,89.9,49.75,6.01,48.9063636363636,530.246639789742,91.5,49.48,6.49,48.0304545454545,483.487307650792,95.0,53.37,1.1232727951334114,1.1777778607186138,1.0996667275803804,1.051875,1.0488888888888888,1.0171428571428571,1.038909090909091,1.142,1.06,1.08575,1.2,1.2722222222222221
